10.2307/2699088,"Idea Safrica is a community of aspiring entrepreneurs, CEOs, startup founders, and investors developing solutions for startup problems in Narobi.",Idea Safrica,,,,,,72.2222222,20,0
10.2307/2699089,"The Nation Media Group (NMG) founded by His Highness the Aga Khan in 1959 has become the largest independent media house in East and Central Africa. It has been quoted on the Nairobi Stock Exchange since the early 1970s.  As the leading multi-media house in the East African region, it has print as well as electronic media and the Internet which attracts a regular readership quite unparalleled in the region.  On the financial front, the Group's performance over the years has been outstanding even in the leaner economic periods in the country and shows continuous growth and profits for the company as well as the shareholders.",Nation Media Group,,,,,,43.3333333,105,0
10.2307/2699090,"The Mail & Guardian Africa is the continent's most authoritative source of news, analysis, and thoughtful opinion.",Mail & Guardian Africa,,,,,,38.2352941,16,0
10.2307/2699103,Send Cash from Paypal/Skrill/Payoneer to MPESA/Airtel Money in Kenya,CashFX Limited,,,,,,16.6666667,9,0
10.2307/2699119,"Sinapis Group's mission is to empower aspiring entrepreneurs in the developing world with innovative, scalable business ideas by providing them with a rigorous, Christ-centered business education, world-class consulting and mentoring services and access to seed capital. Through these means, they strive to create ethical business leaders, sustainable employment and an improved quality of life for many that they may glorify God in service of His people.",Sinapis Group,,,,,,75.7575758,66,0
10.2307/2699120,"TechExquisite is a technology news aggregator and curation website that covers all things tech from the top tech blogs and websites across the whole world. The main goal of TechExquisite is to be a one-stop tech news source for tech enthusiasts, users, companies and readers from across the world.  TechExquisite uses and runs on Paper.li platform, that is a content curation service that enables people to publish newspapers based on topics they like and treat their readers to fresh news daily. TechExquisite orders the tech news articles on an hourly basis from reading the feed of these tech websites, aggregating and curating the content thus providing a link back to the main site through an updated content delivery system.",TechExquisite,,,,,,27.027027,119,0
10.2307/2699133,"They are a technology company that has developed a cool and innovative solution for improving AVAILABILITY and ACCESSIBILITY of learning content among students and at the same time, attacking plagiarism through digital sharing.  This Online Archive allows students/users to create their own online libraries from where they can STUDY, STORE and SHARE with their classmates with the help of a customized catalog that connects the libraries across all institutions.  They facilitates a platform where students can meet and interact with their classmates, lecturers, authors and publishers in a mutually beneficial way. iVa Archive is Start-up Company currently being incubated at Chandaria Innovation Centre a subsidiary organization under Kenyatta University at Kenyatta University.",iVa Archive,,,,,,79.4871795,112,0
10.2307/2699134,"United Nations Environment Programme is a non-profit organization that acts as a catalyst, advocate, educator, and facilitator to promote the wise use and sustainable development of the global environment.  United Nations Environment Programme is the voice for the environment within the [United Nations](http://www.crunchbase.com/organization/united-nations) system. Its mission is to provide leadership and encourage partnership in caring for the environment by inspiring, informing, and enabling nations and people to improve their quality of life without compromising that of future generations.  The organization assesses global, regional, and national environmental conditions and trends; develops international agreements and national environmental instruments; strengthens institutions for the wise management of the environment; integrates economic development and environmental protection; facilitates the transfer of knowledge and technology for sustainable development; and encourages new partnerships and mind-sets within the civil society and private sector.  United Nations Environment Programme was founded on June 5, 1972 and is based in Nairobi, Kenya.",United Nations Environment Programme (UNEP),,,,,,73.0769231,148,0
10.2307/2699135,"AKenyanGirl.com was created out of a need to inform, entertain and educate the reader on what is happening in and around Kenya, focused on lifestyle and entertainment features. As the byline goes, they keep you 'in the loop' with what is happening. They also strive to keep the interests and voices of not just Kenyan, but African women and girls at the forefront.",AKenyanGirl.com,,,,,,62.5,63,0
10.2307/2699137,"Businesstoday.co.ke is the leading online business news and information portal in Kenya owned by Media One International.  It is updated daily with news as well as various other sections. Target readership includes managers, business people, professionals, entrepreneurs, investors, students as well as all general readers.",Business Today,,,,,,37.9310345,45,0
10.2307/2699138,"Eco Fuels Kenya is a for-profit social enterprise producing biofuel, organic fertilisers, and plant health products from the nuts and seeds of the Croton Megalocarpus, a naturally abundant plant in East Africa with no other productive or commercial use. The impact and sustainability of the environment, our supply chain, and our operations are main focuses of our organisation from our Seed Collectors Network, to our no-waste manufacturing process, to the positive environmental benefits of our products' consumption.",EcoFuels Kenya,,,,,,67.5675676,77,0
10.2307/2699139,Sufuria.com is a premier online platform where African's can share and try out new recipes. We have a bias in African themed foods.,Sufuria.com,,,,,,42.4242424,23,0
10.2307/2699140,"Established in 2010, Cheki.co.ke is Kenya's #1 Auto website with more car buyers and car sellers than any other site in Kenya.  Cheki.co.ke is an online marketplace where all of Kenya's leading car dealers, importers and private sellers post their cars for sale in Kenya. We do not sell cars directly but rather offer a state of the art advertising medium for Kenyans to buy and sell their cars, 4WDs, vans, bikes and trucks and other vehicles.  We also offer a one stop destination for all buyers of Japanese import cars to Kenya, by centrally hosting all the cars of many leading Japanese car dealers and importers to Kenya.  Cheki.co.ke is available online, on your mobile, on Nokia Ovi and Android App Stores, on http://www.standardmedia.co.ke/cars and other leading online media properties in the region.  Become a fan on our Facebook page at http://www.facebook.com/chekicheki  Cheki.co.ke is a division of Cheki Africa Media which operates and invests in leading marketplace websites in several East and West African countries.",Cheki.co.ke,,,,,,25.8064516,164,0
10.2307/2699155,"UN-Habitat has developed a unique position supporting urban development and the planning and building of a better urban future for next generations. This key process supports economic growth and social development, and reduces poverty and inequalities.",UN-HABITAT,,,,,,76.6666667,36,0
10.2307/2699156,Lipisha enables small business owners to automatically process non cash payments and micropayments such as mobile money and card payments directly to their bank accounts.,Lipisha,,,,,,34.4827586,25,0
10.2307/2699157,"Skynotch Energy Africa Their areas of focus include energy generation, solar lanterns distribution and solar energy application.  They are involved in project development in Small hydro, solar farms and solar application initiatives such as water pumping and purification.  They work with civil society organizations, development agencies, Microfinance Institutions, academia and international technology manufacturers.  They provide energy solutions to meet the target clientele needs, especially in productive energy, value addition and economic empowerment. Energy is a socioeconomic development enabler and should be provided as per the users' requirements  In 2013 they joined the World Bank and DANIDA supported climate innovation centre (CIC) as one of the Kenya's renewable energy innovators to support access to clean energy solutions to off grid community in Kenya.",Skynotch Energy Africa,,,,,,73.9130435,121,0
10.2307/2699171,"Yum.co.ke is Nairobi's premier online food ordering service. We enable customers to browse through the menus of a wide range of Nairobi restaurants, place an order and pay - directly online. For restaurants that don't do their own delivery, our dedicated Yum delivery team ensures that the food is delivered to our customers promptly. Please enjoy our service, and contact us at anytime.  We pride ourselves on efficiency, variety, and customer service.  We launched in the summer of 2012 with the aim of making it simple and easy for anyone with Internet access to order food straight to their door. We know that life in Nairobi can be hectic and that traffic can be terrible, but we don't want that to stop people from having a delicious meal for dinner or lunch.",Yum Kenya,,,,,,31.4285714,130,0
10.2307/2699172,"Plexus Energy is organized to deliver green energy products and solutions people around the world need. By partnering with Global leaders, in alternative energy solutions, as well as local companies ,who deliver these solutions; Plexus Energy not only provides clean forms of power like solar and wind energy, they deliver value for money to their customers by helping them reduce their recurrent energy costs. As a result their customers get a choice of more than one electricity provider and hence experience efficiencies in their energy costs. They offer their customers the opportunity to make a difference for the environment by supporting cleaner, renewable sources of energy.",Plexus Energy Limited,,,,,,54.5454545,106,0
10.2307/2699173,The African Digital Currency Association (ADCA) was conceived in May of 2014 as a non-profit with the objective of informing and educating the public on digital currency technology. It also supports the digital currency community by organizing regular meetups.,The African Digital Currency Association,,,,,,67.7419355,38,0
10.2307/2699176,"CIO East Africa is an authoritative IT magazine that serves the CIO community in East Africa. The publication highlights ICT investment opportunities, innovation, intellectual property, and trends of the converging technologies.  CIO East Africa has launched two platforms, the CIO Executive Breakfast Series, The Year Ahead and the CIO 100 Awards and Symposium. CIO100 Awards and Symposium is a competition that awards excellence in the execution of IT projects and recognizes the organizations and the people behind those projects. The two products provide for an interactive platform where the sector leaders from both the supply and demand side can meet and interact.  CIO East Africa is published by Kommunication Ultimate Limited (KUL) in conjunction with the [International Data Group (IDG)](http://www.crunchbase.com/organization/international-data-group).",CIO East Africa,,,,,,47.2222222,119,0
10.2307/2699191,"CardPlanet Solutions develops and markets proprietary personal information solutions. The company leverages on smart cards and related technologies integrated to the internet and offers a robust chip-to-cloud solutions for an array of environments. Their main focus areas are health, identity, payments, and loyalty. Their solutions are aimed at increasing efficiency, convenience, security, and save costs.  CardPlanet Solutions' product portfolio includes InstAid, a secure platform for organizations to create, manage, and distribute medical and nutritional e-vouchers via mobile phone technology; PesaCard, an electronic wallet linked to mobile money; CampoCard, an official identification and access card for students, faculty, and staff at universities and colleges; Fuel and Loyalty Programs, a unique rewards program that enables users to earn points and get discounts for daily activities such as refueling, traveling, shopping, eating out, watching movies, flying, and so on.  CardPlanet Solutions was founded by Samuel Masinde and Rodgers Muhadi in 2011 and is based in Nairobi, Kenya.",Cardplanet Solutions,,,,,,41.9354839,153,0
10.2307/2699192,"FlashCast operates a network of location-aware, dynamically refreshing text displays installed in public transit vehicles. We leverage this novel technology to offer businesses of all sizes an affordable, powerful, geotargeted channel to capture new business. We enable NGOs, government agencies, and social enterprises to broadcast vital information to a notoriously difficult to reach demographic.",FlashCast Ventures,,,,,,41.025641,54,0
10.2307/2699193,"The Standard Digital is a go-to source that features breaking news across Kenya and worldwide.  It features articles related to business, technology, politics, sports, entertainment, and other sectors.",The Standard Digital,,,,,,34.8837209,28,0
10.2307/2699194,"mSurvey is a mobile survey platform driving decision-making for businesses across the continent of Africa and the Caribbean. mSurvey works with some well-known brands across the world; reducing churn, improving customer service, and increasing their Net Promoter Score. We solve the problem of customer service to market research with a technology and team that have deep local reach.  We open up communication lines between our customers, their employees, and their customers.",mSurvey,,,,,,36.8421053,71,0
10.2307/2699195,"The Information and Communication Technology Authority is a State Corporation under the Ministry of Information Communication and Technology. The corporation was established in August 2013.  The Authority is tasked with rationalising and streamlining the management of all Government of Kenya ICT functions. Its broad mandate entails enforcing ICT standards in Government and enhancing the supervision of its electronic communication. The Authority also promotes ICT literacy, capacity, innovation and enterprise in line with the Kenya National ICT Masterplan 2017.",ICT Authority,,,,,,37.8378378,76,0
10.2307/2699196,"Coast Coconut Farms was started in 2005 by The Pope Foundation as an economic development project with a mission to provide sustainable employment, management and ownership opportunities for the rural people of Kenya. They are accomplishing this in two ways: larger production facilities and small micro-franchises. The larger production facilities are owned by Coast Coconut Farms, employ 23 people and produce larger quantities of oil. This oil is sold throughout Africa, Europe and the USA.  Both systems use a no waste, Direct Micro Expelling process that helps to support rural families in Kenya, which is fully sustainable and earth friendly. The coconut meat is used for oil, the milk is given to the local people, the husks and shells are used for fuel and charcoal, the lye from the charcoal is used to make soap and the left over cake after pressing is used for baking or cattle feed.",Coast Coconut Farms,,,,,,63.6363636,147,0
10.2307/2699197,"Tax Justice Network-Africa (TJN-A) is a Pan-African initiative established in 2007 and a member of the global Tax Justice Network. TJN-A seeks to promote socially just, democratic and progressive taxation systems in Africa, advocating for pro-poor tax regimes and the strengthening of tax regimes to promote domestic resource mobilization.  TJN-A engages in various activities that are aimed at promoting public awareness regarding tax issues in Africa. Through networking among member organizations across Africa, TJN-A seeks to raise awareness on the importance of taxation as a tool for development and enhancing democratic governance and to consolidate the efforts by CSOs to work on tax.",Tax Justice Network-Africa,,,,,,71.0526316,102,0
10.2307/2699217,"Strathmore University, a leading University in the region, whose mission is to provide all-round quality education in an atmosphere of freedom and responsibility; excellence in teaching, research and scholarship; ethical and social development; and service to society. Strathmore University is a leading not for profit private University operating in Kenya, which aims at serving the Kenyan society to the best of its ability. Specialising in Commerce and Information Technology, Strathmore holds a peerless reputation for quality in both academic and professional education and personal information. Strathmore College was started in 1961 as an Advanced-level Sixth Form College offering Science and Arts subjects by a group of professionals, who formed a charitable Educational Trust (now the Strathmore Educational Trust). Saint Josemara Escriv, founder of Opus Dei, inspired and encouraged them to start the College. In March 1966, the first intake of Accountancy students, twenty-five in number, joined the Sixth Form students, and began preparing for the examinations of the UK-based Association of Chartered Certified Accountants (ACCA). These first Accountancy students were sponsored by Shell East Africa, BAT (East Africa) and the East African Breweries. At this time Strathmore College was unique as a fully integrated post-Form 4 institution offering both academic and professional courses. In October 1982, owing to the increased demand from companies for the professional training of their employees, the College began evening courses in Accountancy after normal working hours, with 60 students sponsored by various companies. In 1986, in response to a request by the Trustees, the Government of Kenya donated 5 acres of land on Ole Sangale Road, Madaraka Estate. The European Union (EU) and the Italian Government agreed to back the Madaraka Campus project. The donors were keen to support a co-educational College that would offer courses in Management and Accountancy. Kianda College, an undertaking of Kianda Foundation, which was planning new developments at the time, agreed to run their professional courses in the new Madaraka campus. Construction of the new campus commenced in September 1989. Meanwhile, in January 1991, the Information Technology Centre was started in the Lavington Campus to run computer courses leading to the Institute for the Management of Information Systems (formerly Institute of Data Processing Management) Diploma and Higher Diploma. In January 1992 a Distance Learning Centre was opened to offer correspondence courses in Accountancy to students who are unable to attend lectures. In January 1993 Strathmore College merged with Kianda College and moved to Ole Sangale Road, Madaraka Estate.",Strathmore University,,,,,,61.5384615,397,0
10.2307/2699218,FoMobi develops web and mobile applications for SMEs in Kenya to more effectively use technology. Current pilot projects include M-permit to ease permit applications and M-bursar for schools to receive fees via a mobile app.,FOMOBI,,,,,,34.4827586,35,0
10.2307/2699219,"The leading Kenyan e-ticketing portal where event owners and goers can sell and buy tickets online using MPesa, Airtel Money, and Visa.",Ticketsasa.com,,,,,,40.9090909,22,0
10.2307/2699220,"The Nairobi Garage is one of 3 co-working tech hubs in Africa  There are also Garages in Cape Town and Lagos. Our vision is for Africa to be a power-house of tech, innovation and entrepreneurship, and our hubs are home to those making that happen. By providing affordable, flexible office space, the Garages allow companies to focus on what is important  growing their business. We do more than provide a practical and effective office solution  we create the environment for young businesses to build networks, share ideas and collaborate on new projects. The Garages are the go-to places for entrepreneurship, investment and tech in Africa.",Nairobi Garage,,,,,,51.7241379,104,0
10.2307/2699228,"Briglobe gives millenials a free-to-use platform to give a richer communication experience of their professional lives to the corporate world, recruiters and people they care about.  Your visual resumes on briglobe gives prospective employers,professionals,people with a professional interest in you and the people you care about an idea of who you are, what you can accomplish, and what you're passionate about. Briglobe wants to be the  only form of communication that helps generation Y tell their professional story with the simplest thing that they do everyday - taking photos..",Briglobe,,,,,,51.7241379,88,0
10.2307/2699229,@iBizAfrica business incubator carries out the Entrepreneurship and Incubation theme of @iLabAfrica. @iBizAfrica seeks to provide a nurturing environment that builds on the potential of the youth to develop ICT solutions and businesses that work for the common good in society.,iBizAfrica,,,,,,72.7272727,41,0
10.2307/2699230,"Mwananchi Microfinance is a very young financial institution located in Eastern Kenya. Started March 2014 by a team of 4 people, Mwananchi's growth is outstanding. within that short  period, the institution has registered over 20000 members/ Customers in the region. Loans of about Ksh 5000000 have been given out. we target to be a bank in the next 1 year, and not just a bank, but one of the largest bank in Africa if not the world. What has made us achieve this great success is our low interest loans that can not be compared to any bank or microfinance in the region, and also our easy to access loans tactic. We look forward to registering 20X more customers in the next two years. We also plan to establish new branches all over the country in the near future.",Mwananchi Microfinance,,,,,,27.5,134,0
10.2307/2699231,"AGRA exists to fulfill the vision that Africa can feed itself and the world. Investing in agriculture through stronger partnerships is the surest path to reducing poverty and hunger in Africa.  AGRA is a dynamic partnership working across the African continent to help millions of small-scale farmers and their families lift themselves out of poverty and hunger.  Their programs develop practical solutions to significantly boost farm productivity and incomes for the poor while safeguarding the environment.  AGRA works to catalyze a uniquely African Green Revolution by creating transformative partnerships.  Despite the challenges African farmers face today - poor soils, degraded soils, unreliable water supplies, poor access to markets, insufficient access to finance and credit and too little government support - Africas smallholder farmers produce most of Africas food.",Alliance for a Green Revolution in Africa,,,,,,70.2702703,126,0
10.2307/2699232,"Able Wireless is an on-demand Wireless Streaming Service Provider in Kenya. They provide caching equipment which sits locally at the edge of the network and reduces the distance of travel for content, reduces operator capex and opex by 83% and creates true real infrastructure on the ground that is local and available.  Part of the infrastructure is a household set-top box that is made from a modified Raspberry Pi which allows us to deliver on a proven and tested platform. The device also further creates a Wireless Hotspot which can deliver access for 2 devices in the home.  With the cost reductions in infrastructure, and with 24 month commitment from our customers, we are able to deliver service at approximately US$6 per customer.",The Able Wireless Company,,,,,,33.3333333,120,0
10.2307/2699233,"Waabeh is an African Audio market place.  Waabeh is  fully stocked with the freshest sounds coming out of Africa and is powered by the Internet, good vibes and mobile money. Our opportunity lies in solving the problem of search,discovery and distribution of African audio content. [ Music, Podcasts, Audio books, etc] essentially anything you love to listen to. Our focus is to serve the growing African market of 100 million middle class Africans as well the  global market hungry, for African audio content.  Currently Waabeh is available as on the internet and as an Android application,  whose delightful design takes the headache out discovering new as well as vintage African sounds and puts the focus back on what is important; discovery and hearing what you love.  Waabeh empowers the audio content creators by providing a platform that allows the distribution and monetization their content. Our embed code allows the easy sharing of any track available on our market. Built in tools on the platform give detailed statistics about their content usage and their audience.  The 4 person Waabeh team bring on board their solid reputations, stellar resumes  and a combined 25 years in Music business,  engineering and UI design.",Waabeh,,,,,,51.4285714,195,0
10.2307/2699245,"iHub is a tech community facility with a focus on young entrepreneurs, web and mobile phone programmers, designers and researchers. It is part open community workspace (co-working), part vector for investors and VCs and part incubator.",iHub,,,,,,51.7241379,36,0
10.2307/2699246,"FREE Website Design & Creation for Restaurants and Bistros.  The complete website design, creation, hosting, content management and table reservation service for restaurants, bistros, brasseries, gastro pubs, diners and other eating establishments.  The website builder tool makes the creation and updating of your site really simple. You will require only very basic computer skills; there is no programming, no complicated configuration and no installing of software required.  This complete, one-stop service includes everything that you require to create your full-featured restaurant website and to publish it to the Internet.  The Free Service Features:  A choice of professionally designed restaurant website templates.  A tool to create an impressive logo for your website.  Menu and wine list creation tools.  A selection of high quality photos for you to use, or upload your own.  Free and unlimited updates to your site's content whenever you like.  Free hosting of your website.",Websites for Restaurants,,,,,,42.8571429,146,0
10.2307/2699247,"Their mission is simple: to provide the most convenient on-demand delivery services from every store and restaurant in your city. Order online from the comfort of your sofa and get what you need delivered in under an hour. No trips, traffic, queues or carrying. No planning ahead. Just instant grocery gratification and another weekly chore taken care of.",GetaShopa,,,,,,14.2857143,58,1
10.2307/2699248,"M-Changa is service that allows you to manage a fundraiser right from your mobile phone. From collecting payments via M-Pesa to inviting anyone globally to support your cause, M-Changa helps you Changa faster, smarter, with less stress.  M-Changa is service that allows you to manage a fundraiser right from your mobile phone. Collect payments via M-Pesa, invite anyone globally, keep everyone informed, and get organized! SMS your fundraiser name to 22231 now (Kenya Mobiles Only).",M-Changa,,,,,,50,74,1
10.2307/2699249,"Africa's Talking is a Kenya-based mobile solutions firm integrating reliable two-way SMS, voice, and USSD functionality across mobile providers in Africa. The firm offers bulk SMS, short codes, and premium SMS, USSD, MMS, and customized mobile messaging solutions for individuals, businesses, and developers. With the API developers, it can connect a short code, use an alphanumeric sender id, and send SMS messages across Kenya. Africa's Talking's users need to register to access documentation.  Africa's Talking was established in 2010 by Eston Kimani and Samuel Gikandi, two MIT graduates to explore applications that enhance the growth and use of information technology in and for Africa. It is based in Nairobi.",Africa's Talking,,,,,,55.8823529,108,1
10.2307/2699262,"M-Farm connects smallholder African farmers with urban and export markets via SMS and a web-enabled marketplace. M-Farm negotiates with buyers to create demand and assures quality through its network of agents. This motivates smallholder farmers to move beyond subsistence and into cash crops that can feed Africa and the world.  Out of 5 million households in Kenya, 4 million are smallholder farmers, representing 24 million people. They lack access to market urban or export markets and thus either are exploited by middlemen or have little motivation to grow cash crops. Farm inputs that might increase crop yield are costly, as they live on less than $2 a day.  M-Farm offers value to both suppliers and buyers. The farmers are motivated to grow crops for guaranteed buyers at favorable market prices. M-Farm Agents further elevate product quality and crop yields through training on good agricultural practices and discounts on inputs. Buyers access a new source of supply, primarily organic, to meet growing urban and international demand. They receive high quality produce, supply chain transparency, and pre-negotiated prices that cushion them from price fluctuations.",M-Farm,,,,,,83.3333333,178,1
10.2307/2699263,"MARA ISON Technologies is a pan- African systems integrator, managed service provider and strategic outsourcing player providing end-to-end IT services and solutions across the continent with an on the ground presence in 23 African countries, Dubai and in India.  MARA ISON capitalizes on the strength of its core expertise and capabilitiesin Telecom, Banking Financial and Insurance Services, Government, Oil & Gas and Hospitality verticals.  It leveragesits deep domain and delivery expertise, methodologies and frameworks, partnerships and through three regional hubs in Nigeria, DRC and Kenya in Africa, ensures unparalleled reach & depth to provide IT services in the region.",Mara Ison,,,,,,33.3333333,96,0
10.2307/2699264,"Safaricom is a leading provider of converged communication solutions, operating on a single business driver that has a peerless understanding of voice, video and data requirements.",Safaricom,,,,,,26.3157895,26,0
10.2307/2699265,"The company provides all kinds of travel services to anyone visiting Kenya, Tanzania, Uganda, and Rwanda in East Africa.  These services include: Kenya safari packages, Tanzania safari holidays, holidays to Uganda and Rwanda, hotel reservations, and local airline ticketing.",Tropical Valley Tours and Travel,,,,,,27.2727273,39,0
10.2307/2699266,"Africa118 is a mobile directory service in Kenya founded in 2010 by Ezana Raswork. Working with mobile partner, Safaricom, Africa118 gives users access to an up-to-date and highly accurate database of local services in Kenya. For a cost of 20 Kenyan shillings per search, a user calls in, requests contact information and receives an SMS with the relevant details. Africa118 celebrates a 50% growth rate since 2011 and has a user satisfaction rate of 8 and 9 out of 10. Users are recorded as using the call service up to 10 times per month. Through the Microsoft 4Afrika innovation grant programme, Africa118 will expand their service by developing an online platform and mobile app.",Africa 118,,,,,,42.4242424,106,0
10.2307/2699267,"A System tailor-made to work in Micro Finance Organizations, such as Saving & Credit, Cooperatives, Self Help Groups,Micro banks, Chamas, among others.  Esacco allows easy management of deposits, loans, savings, bio data among other details securely.  Some of key features include:  Loans, Deposits & Shares Management.  Statements & Reports.  Automated Email & SMS notification and communication.  Accounting module & Reporting  It is affordable; Esacco Solution  web based SaaS, subscribers pay for what they use only.",Esacco Microfinance Systems,,,,,,15.1515152,70,0
10.2307/2699283,"Vibecampo is a social network currently for Kenyan Students to Connect Discuss and Share Content. Vibecampo allows students from all colleges, universities and other institutions of higher learning in Kenya to interact and make friends. VibeCampo also aims to be a common pool of student related information from various organizations and institutions targeting this group of young Kenyans.",VibeCampo Students Social Network,,,,,,74.2857143,58,0
10.2307/2699284,Chamasoft is a simple to use web and mobile app to manage all the affairs of micro savings and investment groups  The cloud based solution enables group administrators to easily and efficiently track all contribution accounts within the group.,Chamasoft,,,,,,32.3529412,39,0
10.2307/2699285,Kenya Power owns and operates most of the electricity transmission and distribution system in the country and sells electricity to over 2.6 million customers (as at April 2014). The Company's key mandate is to plan for sufficient electricity generation and transmission capacity to meet demand; building and maintaining the power distribution and transmission network and retailing of electricity to its customers.  The Government has a controlling stake at 50.1% of shareholding with private investors at 49.9%. Kenya Power is listed on the Nairobi Securities Exchange.,Kenya Power,,,,,,32.3529412,81,0
10.2307/2699300,"Sanergy makes hygienic sanitation affordable and accessible in urban slums for everyone, forever - starting with Nairobi, Kenya. 2.6 billion people, or 40% of the world, lack access to basic sanitation. The resulting disease causes nearly 2 million deaths, 10% of the global disease burden, and $84 billion in worker productivity loss each year. The high population density combined with the lack of infrastructure and resources makes the problem particularly acute in slums, where populations will double to 2 billion by 2030. Kenya is at the epicenter of this crisis with 10 million people living in slums, 80% of whom lack access to basic sanitation. Sanergy promotes the fundamental human right to sanitation in the slums of Kenya by increasing access to and usage of hygienic sanitation facilities. Sanergy creates an efficient, equitable, and sustainable sanitation cycle by building a dense network of small-scale sanitation centers across the slums, a low-cost containerized waste collection infrastructure, and converting this waste at their central processing facility into useful byproducts, such as organic fertilizer and renewable energy.",Sanergy,,,,,,72.2222222,164,1
10.2307/2699301,MoVAS is a global provider of m-commerce solutions and services to network operators and subscribers. Our key strength lies in the ability to build fluid and robust innovative systems that can be easily integrated with client networks.,MoVas,,,,,,17.3913043,37,0
10.2307/2699302,"KOMAZA is a US-based social enterprise - ""mission-driven forestry company"" - founded in 2006 with afforestation operations currently focused in coastal Kenya. They partner with local, smallholder farmers to grow trees as a cash crop. KOMAZA provides farmers with the inputs and training they need to grow fast-growing trees on their unused land to generate life-changing income for their families and create a sustainable wood supply for growing local markets.",Komaza,,,,,,57.6923077,67,0
10.2307/2699331,"Stima was founded to profitably address pervasive demand for affordable energy at the Base-of-Pyramid. Stima brings power to people and empower them to participate in the operation of their service, the recruitment of their fellow community members, and the formation of groups to co-guarantee payments.",Stima Systems,,,,,,66.6666667,45,0
10.2307/2699332,"Closet49 is an online market place providing women's fashion in the African market. It offers trendy, fashionable, unique and eclectic items from upcoming designers, boutique stores and pieces from individual consumer closets.",Closet49,,,,,,29.2682927,32,0
10.2307/2699333,"Founded in 2014, KunaJam is a traffic updates application that crowdsources content from user submitted traffic related posts and makes all that information available to the public through a mobile application.  It uses technology to solve traffic issues in city centers in Africa through reporting which part of roads have traffic jam, how much to pay from one center to another and give full customized travelling directions from one center to the other all in the same application.",KunaJam,,,,,,53.3333333,77,0
10.2307/2699334,"Well established Security company offering guarding services since year 2006.  Our core values are hard work, integrity, accountability and very high desire to satisfy all our clients in all of their needs.  Straight Security Ltd has invested heavily in trained and experienced team of staff. The team is made of well disciplined and equally experienced field supervisors who ensure very smooth administration and management of our guards within the specific areas of their assignments.The team also comprise of managers and office staff, among whom there are technicians who are well trained in ICT security installations like alarms and CCTV surveillance solutions.  We are always focused and geared towards attainment of our clients goals at all times.",Straight Security Ltd,,,,,,25,115,0
10.2307/2699335,"Tusquee Systems is a platform that facilitates the daily communication and transfer of documents and payments between schools,teachers,and parents. They have developed Sematime which is an SMS service that lets parents and teachers monitor their students' performances and school fees payments. Sematime is available in three packages: Starter, which is free and ideal for individuals with an address book of only 1,000 contacts. Pro, at KSh5999 per month (approx US$71) with unlimited contacts, free SMS branding, support for long SMS of up to 480 characters, and more.",Tusqee Systems,,,,,,37.5,85,0
10.2307/2699336,"he Group Chairman of the CMC Holdings Board of Directors is Mr. Joel K. Kibe. The Group Managing Director is Mr. William (Bill) Lay and the Group Finance Director is Mrs. Mary Ngige. The Managing Director of CMC Motors Group Limited, the largest company within the group, is Mr. Solomon M. Muturi.  CMC Motors Group Limited is a leading player in the East African motor industry with exclusive distribution of Jaguar, Land Rover, Ford, Mazda, Volkswagen, Suzuki, Maruti, Nissan Diesel and MAN range of trucks (medium and heavy commercial) and buses, Iveco, Bobcat, New Holland and Case tractors and an extensive range of farming implements from ploughs through to irrigation equipment. All these franchises are run as separate divisions within the company. CMC Engineering provides a range of custom designed and built truck bodies, high speed trailers, agricultural trailers, body fabrications, water tanks, and many other items specified by customers. The Accident Repair workshop at CMC is equipped with the latest equipment in dent repair and re-spray booths.  CMC Motors Group with nine branches countrywide in Kenya and one in Kampala, Uganda, has by far the largest distribution network in East Africa for sales, parts and service.",CMC Motors Group,,,,,,18.9189189,197,0
10.2307/2699348,"Established in 2012, Buyrentkenya.com has rapidly become the no.1 property portal in Kenya and the country's 12th most popular website.  Nominated at the 2013 CIO100 Annual Awards after only 6 months of launching, Buyrentkenya.com is one of the fastest growing companies in the region and the property portal of choice.With a focus on creating the largest real estate community of buyers, sellers, renters, brokers and developers, they provide visitors with comprehensive search facilities covering residential and commercial properties alongside complementary tools and information built on our unique market leading technology.Every month, over 160,000 visitors use Buyrentkenya.com to access more than 10,000 up-to-date listings for residential and commercial properties, as well as local real estate news, market trends, home styling, expert advice and useful guides on buying and selling.",BuyRentKenya.com,,,,,,40,123,0
10.2307/2699349,"Kimlink Auto Detailing mission is to become the recognized leader in its targeted market for onsite auto detailing (Planes, boats and cars) services in Africa.",KimLink Auto Detailing,,,,,,14.2857143,25,0
10.2307/2699350,"PHOENIX AVIATION is a private executive air charter company operating from Wilson Airport in Nairobi, Kenya. Opening its doors for the first time in 1994, Phoenix originally focused on the repair and maintenance of light aircraft within East Africa and air ambulance services; both of which still constitute a significant part of its business.",Phoenix Aviation Kenya,,,,,,31.25,53,0
10.2307/2699351,"Gro Energy is an advisory firm focused on African oil and gas. They provide highly customized services to both government and private sector clients in areas including energy law and regulation, finance, upstream and downstream services, power generation, business development strategy and fiscal policy development strategy. The founders of Gro Energy capitalize on their in-depth knowledge of the continent and the energy sector to proactively identify issues and approach potential clients. In all of the services it offers, Gro Energy maintains a proud commitment to neutrality and professionalism, offering recommendations focused on optimal economic solutions that carefully balance market dynamics and social outcomes.",Gro Energy,,,,,,37.037037,103,0
